,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,RISK_CATEGORY
890,3596842,80.27031673,179.4898848,19.3976312,38919892.0,0.426627324,1.085839079,2458013.386,340.6872146,1.498719862,1
891,3766296,58.15070396,130.028927,10.54479848,26092004.0,0.899809671,1.14254661,2457936.424,61.19975963,0.955106519,1
892,3781651,24.38680899,54.53056265,20.06035265,48875488.0,0.574932886,1.131190023,2458114.158,217.8217198,1.250931692,1
893,3589591,44.11182,98.63702813,13.32405647,60046620.0,0.6308343,1.31258414,2458071.731,286.7057937,1.028962598,1
894,3337560,127.2198785,284.4722965,18.47637138,16300225.0,1.066190119,2.414342869,2458099.275,317.5938924,0.429319323,1
895,3752723,55.53349116,124.1766613,17.60461239,64467884.0,1.03293858,2.11938883,2458332.726,194.5238142,0.498083425,1
896,3620670,105.8168859,236.6137501,21.94410925,39088676.0,0.387133551,1.159927722,2457877.826,177.7213262,1.44873114,1
897,3662252,18.38886721,41.1187571,19.53492824,54720140.0,0.875829788,1.678462713,2457812.928,128.0888493,0.682878006,1
898,2339714,221.0828104,494.3561926,12.37651442,21375352.0,0.912936763,1.989833817,2458189.398,253.5226586,0.56367659,1
899,3672907,167.7084622,375.0075218,9.689549658,29744552.0,0.544369523,1.15222879,2458036.744,314.2790595,1.261480441,1
900,3704145,80.27031673,179.4898848,10.45135617,58673028.0,0.789005933,1.354387475,2458085.368,284.6057457,0.888374801,1
901,3757196,42.12646106,94.19763057,13.46414866,2456569.0,0.88399731,4.125411929,2457551.966,14.30513326,0.248639028,1
902,3648643,33.46223745,74.82383761,12.99757818,49481252.0,0.645396267,1.516661811,2457877.978,107.4392159,0.876895888,1
903,3653917,167.7084622,375.0075218,11.23863776,24367384.0,0.924578268,2.106908643,2458096.428,309.3346368,0.528160017,1
904,3689270,48.36764882,108.1533507,9.526125188,11783160.0,1.047298372,3.850037563,2458297.813,283.5244297,0.257222659,1
905,3740342,110.8038821,247.7650126,14.61345884,51309612.0,0.698655614,1.572525615,2457992.481,6.531063432,0.814463042,1
906,3408697,69.91252322,156.3291544,4.833374469,20647992.0,1.132382772,2.716544169,2458459.925,190.3890458,0.369181191,1
907,2418846,146.0679643,326.6178974,9.107496626,24276782.0,1.132576107,2.064364982,2457734.504,129.7244353,0.487693668,1
908,3621619,60.89126221,136.1570015,14.71083888,31691640.0,1.109601676,1.32150393,2457771.972,168.0670021,0.735433367,1
909,3092296,36.69061375,82.04270649,10.87004618,30398306.0,0.837333187,1.176031959,2457825.358,170.9055417,0.975809963,1
910,3725154,88.01465209,196.8067451,6.939030077,30996942.0,1.187843173,3.41658385,2458531.943,210.051374,0.282153652,1
911,3550300,101.0543415,225.9643771,8.628721378,15653106.0,0.954644386,3.226924125,2457634.115,119.447638,0.326016997,1
912,3754387,140.2022478,313.5017567,7.877360973,37689256.0,0.759084247,1.49378619,2457451.698,101.2396515,0.824412833,1
913,3739414,40.23045798,89.95803882,9.00957113,33725004.0,0.977108251,1.205194364,2458139.476,239.8245646,0.864722198,1
914,3761750,127.2198785,284.4722965,10.65985166,26874698.0,0.871191091,1.291826073,2457903.002,85.4391013,0.876312727,1
