,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,RISK_CATEGORY
841,3747315,11.08038821,24.77650126,22.82462864,70754448.0,0.589366594,1.093896567,2457932.079,87.33995138,1.276500647,0
842,2309662,291.4439045,651.6883822,10.94145023,44507532.0,0.773321983,1.189360529,2457883.869,118.2466892,1.01385066,2
843,3440396,63.76097899,142.5738833,11.1229122,28941416.0,0.571429425,1.196859084,2457934.83,77.85462287,1.18554865,1
844,3745995,92.16265485,206.0819612,30.0041989,65412280.0,0.376463446,1.288724973,2457922.307,101.4432713,1.297340556,1
845,3756948,12.72198785,28.44722965,9.737896788,3457276.75,0.995950861,4.080111591,2457571.917,7.94238487,0.243757862,0
846,3477575,9.650614696,21.57943048,4.865717539,4610808.5,1.013414453,2.190300684,2458126.145,298.9177984,0.486147691,0
847,3689018,16.77084622,37.50075218,16.77359839,58483464.0,0.590969939,1.055435615,2457878.575,160.8924542,1.31960464,0
848,2297418,530.3407233,1185.877909,15.26452137,28782160.0,0.432487417,1.190239622,2457878.298,164.8010467,1.348592868,2
849,2162173,366.9061375,820.4270649,11.06587231,36182688.0,0.963205914,1.415915205,2457797.751,154.0217068,0.759668711,2
850,3699893,11.08038821,24.77650126,2.683853974,17471656.0,0.960374917,1.108282105,2458073.062,292.0134404,0.936949814,0
851,3762164,42.12646106,94.19763057,6.213129946,66397648.0,0.950939665,1.351051416,2457777.225,178.2104402,0.798166714,0
852,2373135,334.6223745,748.2383761,26.87480509,71346480.0,0.830495997,2.475140979,2458007.556,356.7272132,0.463838006,2
853,3619726,73.20739893,163.6967205,7.334753534,12577952.0,0.95668172,1.595113188,2457940.871,40.77934453,0.683880811,1
854,3166087,31.95618867,71.45621017,5.961627373,50066136.0,0.909037621,1.48836875,2458173.435,230.1265149,0.750994203,0
855,3545558,10.10543415,22.59643771,12.55217618,18219530.0,0.50803401,1.153422125,2458016.803,338.7787407,1.301714515,0
856,3735654,55.53349116,124.1766613,19.04974801,50950388.0,0.851181958,1.786967955,2457854.563,94.94346182,0.650578731,1
857,3754270,46.19074603,103.2856481,28.37666049,8769356.0,0.341486722,3.874330632,2457598.612,345.1496224,0.322052286,1
858,3634129,53.03407233,118.5877909,7.049368465,35498228.0,1.140169128,2.005814611,2457834.197,83.0836567,0.499590714,1
859,3591611,160.160338,358.129403,14.25191158,56166132.0,0.816413755,1.512672274,2458137.97,252.1847744,0.784279335,2
860,3654336,253.8370294,567.5968529,21.28246474,58337980.0,0.717985635,1.680324271,2457787.812,159.6375646,0.750569851,2
861,3646047,105.8168859,236.6137501,10.28141614,53548272.0,0.751820039,1.319181927,2457930.643,65.34100612,0.935358938,1
862,3429818,58.15070396,130.028927,9.211839245,38263144.0,0.73491803,1.396790574,2457877.501,110.1686537,0.895689143,1
863,2488580,319.5618867,714.5621017,18.98382657,73234024.0,1.102461433,2.580166028,2457989.102,4.496313528,0.394468553,2
864,3511833,461.9074603,1032.856481,18.74147945,60646160.0,1.221604778,1.334066716,2457401.234,135.9645366,0.682325378,2
865,3755113,60.89126221,136.1570015,19.18457343,70160544.0,1.061879021,3.518955469,2457602.513,113.1620819,0.284336208,1
866,2006037,483.6764882,1081.533507,15.58694425,52822596.0,0.635891434,1.906394897,2458143.108,261.9255958,0.687721139,2
867,3717082,167.7084622,375.0075218,15.51423398,59492580.0,1.008572935,1.4200128,2457924.037,56.32116036,0.736578279,2
868,3297366,133.2155667,297.8790628,16.78970428,63561092.0,0.623827818,1.513262591,2457818.804,343.6674809,0.892307872,1
869,2141531,402.3045798,899.5803882,16.69308387,42149344.0,0.467200817,1.516893086,2458072.143,288.5371643,0.99748353,2
870,3775203,21.32823791,47.69138982,14.68315766,62504524.0,1.051524081,1.607840778,2457933.332,43.17651996,0.642809341,1
871,3769883,96.50614696,215.7943048,19.41326482,68897200.0,0.373960166,1.308209003,2457912.829,112.0207861,1.2777461,1
