,NEO_REFERENCE_ID,EST_DIA_IN_M(MIN),EST_DIA_IN_M(MAX),RELATIVE_VELOCITY_KM_PER_SEC,MISS_DIST.(KILOMETERS),PERIHELION_DISTANCE,APHELION_DIST,PERIHELION_TIME,MEAN_ANOMALY,MEAN_MOTION,HAZARDOUS,RISK_CATEGORY
0,3529625,183.8886721,411.187571,9.551350574,27837396.0,0.783713567,1.338151992,2457843.686,141.4354226,0.901928836,0,1
1,3182169,50.64714588,113.2504611,3.838016764,12937927.0,0.894596466,1.275511373,2458019.676,343.2780838,0.872021301,0,0
2,3256739,253.8370294,567.5968529,6.477856138,72234080.0,1.239712959,2.001073126,2457878.935,58.08747045,0.477830117,0,1
3,3761549,334.6223745,748.2383761,18.02726711,25818802.0,0.993025127,1.966327591,2458313.63,188.533899,0.547588062,1,2
4,3653520,69.91252322,156.3291544,24.30091032,71082192.0,0.922122161,3.114244655,2457587.296,142.0456324,0.343766163,0,1
5,3297357,211.1324448,472.1064988,18.63646195,66189160.0,0.54216207,1.880061974,2457931.17,51.26797507,0.73948199,0,2
6,3508109,33.46223745,74.82383761,7.852602395,50652884.0,0.707755415,1.344200441,2457824.881,166.5595218,0.948412015,0,0
7,3690061,26.58,59.43468684,11.18017051,18637992.0,0.742704851,1.119569743,2458026.151,331.8622581,1.096941557,0,0
8,3071917,265.8,594.3468684,10.89609179,33441924.0,1.163723317,2.113338278,2458007.502,356.7097862,0.469918087,0,1
9,3711785,127.2198785,284.4722965,3.265907518,49207612.0,1.021180618,1.612340087,2458262.364,189.1875926,0.652294868,1,2
10,2175706,555.3349116,1241.766613,21.71108402,53262736.0,0.685310918,1.422746454,2458192.87,184.788176,0.910805046,1,2
11,3147315,42.12646106,94.19763057,6.828544735,64585148.0,1.052422657,1.486410155,2457901.65,68.12007715,0.689124854,0,0
12,3766293,23.15021222,51.76544822,13.34829717,25744922.0,0.826213628,1.215542508,2457845.152,148.4390956,0.95552766,0,1
13,3715095,127.2198785,284.4722965,13.06354939,61236304.0,1.038500362,2.201165724,2457807.32,92.35529581,0.478077928,0,1
14,3261681,38.41978911,85.90926012,3.918709912,14707541.0,0.788825191,1.098574183,2458148.231,201.1724105,1.075111129,0,0
15,3368404,18.38886721,41.1187571,2.63680291,12533409.0,0.873036609,1.101793081,2458010.314,350.1413547,1.004510765,0,0
16,2427684,242.4124811,542.0507863,20.49759595,71684464.0,0.566134289,1.322092146,2457982.845,18.96820627,1.074404843,0,2
17,3644702,242.4124811,542.0507863,30.9735777,61764640.0,0.468663161,1.448242267,2458123.143,231.1780845,1.050383852,1,2
18,2276770,291.4439045,651.6883822,17.03082656,55633244.0,0.316639125,1.261615666,2458063.455,271.4856774,1.405993759,0,2
19,2437846,334.6223745,748.2383761,21.22768067,45581744.0,0.95768152,2.000001258,2457861.875,75.97360123,0.548051889,0,2
20,3409648,305.1792326,682.4015094,23.90695124,57285188.0,0.59392248,1.89332118,2457748.297,179.2346061,0.710675868,0,2
21,3716630,231.5021222,517.6544822,21.79889529,47885060.0,0.618993258,2.074676005,2458096.131,299.6978568,0.630569065,0,2
22,2351545,305.1792326,682.4015094,14.24932602,23107628.0,0.790571863,1.618194883,2457899.556,75.27245911,0.745687644,0,2
23,2354030,530.3407233,1185.877909,6.966518421,14141745.0,1.077463427,3.620333548,2457444.834,152.1322995,0.273783771,0,2
24,2434500,152.9519353,342.0109247,11.38186686,25450598.0,0.938483022,1.588317046,2458250.042,186.8045923,0.694053179,0,1
25,3150768,33.46223745,74.82383761,14.6636972,58931312.0,0.908124872,1.007327014,2458035.741,322.941791,1.051579706,0,1
26,3367027,461.9074603,1032.856481,30.81528105,24557434.0,0.379675278,3.987608585,2457612.314,118.5691622,0.305444237,1,2
27,3713009,231.5021222,517.6544822,16.29888036,57729544.0,0.977464422,1.75187487,2457759.477,149.0119007,0.61824808,0,2
28,3342249,25.38370294,56.75968529,7.980080708,56704524.0,0.723491253,1.502642951,2458214.908,180.0455091,0.839309336,0,0
29,3680251,133.2155667,297.8790628,17.31486936,52779800.0,0.983316517,3.133869533,2458025.99,351.4942008,0.333693947,0,1
30,2342866,253.8370294,567.5968529,18.33627354,59055496.0,0.621775389,2.452354049,2458236.157,238.115927,0.517208725,1,2
31,3468526,55.53349116,124.1766613,7.100761553,8949588.0,0.992704657,2.587373212,2457759.033,99.37278623,0.411538394,0,1
32,3745113,16.0160338,35.8129403,12.48738168,43367696.0,0.676225692,1.079737904,2457861.597,166.4127259,1.198052378,0,0
33,3061790,350.3926411,783.5017643,14.31720289,58462548.0,1.146137799,3.944262494,2457811.153,45.95996946,0.242728719,0,2
34,3720004,22.10828104,49.43561926,6.302520766,14553097.0,0.847709675,1.119462091,2458084.177,275.4545438,1.0103821,0,0
35,2138859,421.2646106,941.9763057,14.028423,43936324.0,0.736660379,2.410047963,2457826.443,86.92712167,0.49941816,0,2
36,2162433,384.1978911,859.0926012,12.31579927,34640292.0,0.704746876,2.013315463,2458082.227,309.1578738,0.622099637,0,2
37,3759721,5.064714588,11.32504611,3.113745324,24388052.0,0.750265055,1.00815755,2458105.252,234.7645434,1.19554019,0,0
38,3560816,105.8168859,236.6137501,9.573860835,62612644.0,0.690961495,1.424048765,2457890.3,99.87650055,0.906317467,0,1
39,2418849,192.5550782,430.5662442,18.83288344,22104204.0,0.897502922,1.11249134,2458016.494,344.3537163,0.978265733,1,2
40,3553169,139.4938229,311.9176705,10.16757294,15655164.0,0.428837566,1.041304753,2457952.711,74.73690547,1.563903669,1,2
41,2068347,278.3267681,622.3575734,12.95553707,33575408.0,0.597207058,1.328548495,2457849.953,157.0428577,1.043151362,1,2
42,3562834,121.4940408,271.6689341,4.923268725,28309120.0,0.907371381,1.259365245,2457851.714,130.0473248,0.874057252,0,1
43,2215442,530.3407233,1185.877909,20.9360594,51062352.0,0.663085871,1.16418128,2458055.409,298.0283623,1.128615465,0,2
44,2339714,221.0828104,494.3561926,11.92908944,23888720.0,0.912936763,1.989833817,2458189.398,253.5226586,0.56367659,0,1
45,3713939,18.38886721,41.1187571,16.97455753,72491360.0,1.016416872,1.587180997,2458187.117,236.165878,0.663572235,0,1
46,3738932,6.676594135,14.92931834,9.333108965,50355576.0,0.597830827,1.408169543,2458176.955,186.8642121,0.981188737,0,0
47,3332535,5.553349116,12.41766613,2.382098531,13458661.0,0.926378853,1.094086334,2458024.135,337.0582411,0.9706709,0,0
48,3410588,48.36764882,108.1533507,8.145436653,8912648.0,1.051369336,3.25752975,2458108.505,326.3377514,0.311673288,0,1
49,3070723,402.3045798,899.5803882,17.62338614,61771836.0,1.285838959,4.028630064,2458320.134,287.2702701,0.227540783,0,2
50,3774362,90.89813582,203.2544107,17.73641289,59607904.0,0.466293674,1.228112375,2457992.4,10.23839532,1.263929434,0,1
51,3773923,9.610699021,21.49017632,11.28596382,54738680.0,0.891598298,1.014560578,2457995.834,4.942759812,1.059279149,0,0
52,3678560,121.4940408,271.6689341,18.79332936,69335528.0,1.061097933,3.145893025,2457940.474,19.39231654,0.323066331,0,1
53,3005969,92.16265485,206.0819612,17.50832367,39549616.0,0.456043824,1.057485656,2458012.08,342.662406,1.497141127,0,1
54,3666733,29.14439045,65.16883822,4.728849426,51094136.0,1.048481369,1.536922777,2457869.144,88.08560387,0.67058897,0,0
55,3373683,350.3926411,783.5017643,9.304865523,5421688.5,0.924256148,1.198138093,2457865.406,301.4816145,0.901591855,1,2
56,3277570,127.2198785,284.4722965,17.05660961,7171844.5,0.734276429,3.939079236,2457474.331,145.1882525,0.275934381,1,2
57,3645308,31.95618867,71.45621017,12.55314541,41671420.0,0.974364219,1.595156612,2458070.113,312.8847349,0.676816368,0,1
58,2357022,402.3045798,899.5803882,18.21301232,33617448.0,0.861371808,1.708208091,2458002.37,358.7340689,0.676793031,1,2
59,3520758,50.64714588,113.2504611,15.35602872,64121172.0,0.56016158,1.041455478,2458078.556,252.6458174,1.375343056,0,1
60,3772396,199.7813652,446.7247133,14.8070244,43617368.0,0.856628904,1.813070747,2458253.059,198.5947165,0.639080344,1,2
61,3661495,26.58,59.43468684,12.90578204,29485516.0,0.721266131,1.322529147,2458134.284,232.3566107,0.954097988,0,1
62,3745061,53.03407233,118.5877909,19.63274994,9947497.0,0.672837126,3.594611194,2457501.327,344.2433428,0.316225335,0,1
63,3749073,66.76594135,149.2931834,1.090090147,39825276.0,1.223334064,2.032905107,2458250.274,241.4991772,0.474432709,0,0
64,3741563,26.58,59.43468684,7.446504132,48122864.0,0.802544158,1.319897797,2457906.275,84.94920438,0.901561453,0,0
65,3759293,50.64714588,113.2504611,13.29571172,18510590.0,0.441702417,1.408277087,2457888.269,124.3399943,1.107895229,0,1
66,3392452,152.9519353,342.0109247,13.52691371,19959848.0,0.5995711,1.272118474,2457939.046,66.90398929,1.088675215,0,1
67,3063789,44.11182,98.63702813,10.27086138,50678060.0,0.507640541,1.301162529,2458049.732,303.582589,1.145940682,0,1
68,3261402,211.1324448,472.1064988,20.40028617,42176936.0,0.512780539,1.590004662,2457952.295,221.2242988,0.914232592,0,2
69,2429736,231.5021222,517.6544822,11.67816972,74609888.0,0.610195889,1.478121259,2458152.248,219.8224039,0.92374986,0,1
70,3023165,121.4940408,271.6689341,6.157882083,10555477.0,1.045464535,3.039098318,2457816.956,61.98274306,0.337699714,0,1
71,3152322,30.51792326,68.24015094,7.561350983,2373613.0,0.998463005,1.591013147,2458098.432,294.4825303,0.66900782,0,0
72,3325502,12.72198785,28.44722965,7.648193747,270537.7813,0.890217907,1.384692355,2457845.849,125.6478259,0.812461261,0,0
73,3548887,6.676594135,14.92931834,3.340736374,21105946.0,0.828516997,1.070314147,2457951.491,52.2154303,1.065416819,0,0
74,3590075,175.6123185,392.6810818,11.86643725,51779512.0,1.088022565,1.424776918,2458036.806,334.5909889,0.699861843,0,1
75,3404526,96.50614696,215.7943048,16.34450667,6241790.0,0.50886342,1.697796324,2457986.059,12.28166888,0.850444563,0,1
76,3261681,38.41978911,85.90926012,5.169288088,27932892.0,0.788825191,1.098574183,2458148.231,201.1724105,1.075111129,0,0
77,3102734,278.3267681,622.3575734,14.21285375,48707528.0,1.050633761,2.391178909,2457957.4,18.8167955,0.436584411,0,2
78,3645193,29.14439045,65.16883822,6.653829539,13383770.0,0.547490908,1.121427959,2458073.189,266.0140277,1.29299317,0,0
79,3766077,48.36764882,108.1533507,8.824685569,36665152.0,0.826540567,1.136846553,2457844.338,158.2399893,1.013304942,0,1
80,3311964,116.0259082,259.4418179,14.5292242,61035972.0,0.344568333,1.61985431,2458094.917,264.4019785,1.01250382,1,2
81,3626087,167.7084622,375.0075218,5.251814156,26104066.0,1.139200746,2.740795635,2458338.272,236.7956616,0.364755699,0,1
82,2477519,366.9061375,820.4270649,20.98684799,71920712.0,0.943171187,1.556562725,2458230.388,197.8474532,0.705356048,1,2
83,3519518,35.03926411,78.35017643,13.99952751,45603720.0,0.874772962,1.184271197,2458095.081,270.7607458,0.94351884,0,1
84,2392704,421.2646106,941.9763057,15.95409129,28473214.0,0.795106797,2.220735021,2457884.164,61.92300522,0.532275197,0,2
85,3735612,24.24124811,54.20507863,16.51714171,43545136.0,0.833613784,1.525803155,2457887.778,86.70622291,0.769204875,0,1
86,3761350,25.38370294,56.75968529,16.34134179,61899016.0,1.016334987,2.081098598,2457720.236,143.3221684,0.511382737,0,1
87,3639547,7.320739894,16.36967205,9.881921414,111065.6328,0.963650673,3.065950487,2457523.009,164.5589119,0.344632296,0,0
88,3256319,146.0679643,326.6178974,14.2245578,44930664.0,1.000054705,1.207178738,2458113.337,264.0760709,0.850113016,1,2
89,3102756,76.65755735,171.4115092,7.859504562,2751667.5,0.768384623,1.065898086,2458153.677,188.1129761,1.122146758,0,1
90,3655365,22.10828104,49.43561926,4.606806728,19094938.0,0.899980811,1.052602308,2457940.496,61.30792063,1.021726769,0,0
91,3732669,16.77084622,37.50075218,17.68070544,33434758.0,0.523895293,1.181528685,2458101.44,233.652972,1.251700772,0,0
92,3758270,121.4940408,271.6689341,15.94357103,990587.1875,0.594552858,1.913536856,2458246.137,187.6033709,0.701834102,1,2
93,3170208,23.15021222,51.76544822,9.076816968,47451108.0,0.624720591,1.312165226,2457951.779,50.38631597,1.034172628,0,0
94,2387668,221.0828104,494.3561926,16.95604418,4595111.5,0.735094381,1.859484566,2457867.895,88.45192932,0.667035169,1,2
95,3773985,12.25053278,27.39302405,17.32392786,38759792.0,0.775090488,1.587973302,2457793.507,158.8515165,0.767424923,0,0
96,3288441,334.6223745,748.2383761,30.88643203,44549632.0,0.408105597,1.987974459,2457979.936,15.45595529,0.751617842,1,2
97,3753721,231.5021222,517.6544822,18.90434376,23993404.0,0.759892275,3.869500303,2457646.237,99.14906708,0.27987432,0,2
98,3730802,33.46223745,74.82383761,7.035079264,17480564.0,0.664228116,1.106863233,2458096.541,246.40938,1.182735479,0,0
99,3767316,35.03926411,78.35017643,14.93648338,56826416.0,0.982285373,1.933744016,2457726.001,153.6745228,0.559836516,0,1
100,3605760,183.8886721,411.187571,17.39447808,69247600.0,0.463701647,1.330726721,2457877.333,142.8418281,1.159737974,0,2
101,3395956,63.76097899,142.5738833,16.12941809,26509102.0,0.454093494,1.133836808,2457952.639,66.6776218,1.393162939,0,1
102,3339219,221.0828104,494.3561926,17.7904092,51175676.0,1.033675655,1.46579608,2457664.023,96.27977722,0.705467031,0,2
103,3455099,11.08038821,24.77650126,9.004687066,42973840.0,1.001988222,1.488207036,2457994.096,4.543200222,0.709412709,0,0
104,2465633,231.5021222,517.6544822,18.42902733,45551368.0,0.812364083,1.692653189,2457842.628,111.0036142,0.703125713,1,2
105,3763945,9.216265485,20.60819612,4.778250365,17253082.0,0.855286613,1.217242645,2458022.448,339.4933577,0.934325199,0,0
106,3711166,146.0679643,326.6178974,15.71327563,41730404.0,0.795562301,1.518932515,2457871.614,102.0402263,0.791707481,0,1
107,3699951,88.01465209,196.8067451,10.0030838,65575684.0,0.65751732,1.422706272,2457870.135,121.1285164,0.929146171,0,1
108,2301844,319.5618867,714.5621017,11.85684475,33355246.0,0.778397179,2.506007603,2458107.854,309.7213576,0.468343022,1,2
109,2301844,319.5618867,714.5621017,16.63626143,12635808.0,0.778397179,2.506007603,2458107.854,309.7213576,0.468343022,1,2
110,3124996,231.5021222,517.6544822,16.30608382,67265736.0,0.534991159,1.005213349,2457965.396,51.1968004,1.458416209,1,2
111,3512347,242.4124811,542.0507863,20.17992634,73539744.0,0.566363282,1.561262135,2457865.21,121.5264595,0.898268794,0,2
112,2308635,110.8038821,247.7650126,22.0874905,42384172.0,0.659027269,1.65517178,2458088.508,290.3098205,0.791859263,1,2
113,3718277,21.11324448,47.21064988,16.93433296,71015376.0,1.007826574,1.442912312,2458141.448,257.5852669,0.72661357,0,1
114,3645541,63.76097899,142.5738833,3.683502327,56765072.0,1.252855165,2.886724673,2457612.434,128.4458676,0.330989848,0,0
115,3014114,201.6299194,450.8582062,29.43028129,56382128.0,0.44657258,1.364092904,2457924.179,87.32489935,1.144173101,1,2
116,3738932,6.676594135,14.92931834,12.38222095,557148.8125,0.597830827,1.408169543,2458176.955,186.8642121,0.981188737,0,0
117,3408650,12.72198785,28.44722965,4.708796722,15728059.0,0.713080234,1.074649804,2457854.421,170.3662007,1.166262096,0,0
118,3468431,44.11182,98.63702813,9.49365949,3507341.75,0.816568579,1.470382127,2458153.286,236.8460065,0.806053489,0,1
119,3345304,133.2155667,297.8790628,18.07809285,44961308.0,1.004663355,1.934882829,2458008.044,355.8271032,0.553131811,0,1
120,2459462,265.8,594.3468684,14.55183371,58636648.0,0.690457665,1.93829339,2457866.918,87.37184608,0.654070975,0,2
121,3730323,146.0679643,326.6178974,2.310789379,49762284.0,1.203593801,1.793024483,2457979.004,11.55213639,0.537405281,0,1
122,3117468,84.05334021,187.9489824,20.47747089,31391076.0,0.531080191,1.445767513,2458025.545,334.8809574,1.002973015,0,1
123,3684008,152.9519353,342.0109247,26.32594649,60445988.0,0.811504136,2.073325675,2458075.09,317.5623087,0.568943017,0,2
124,3512284,19.25550782,43.05662442,6.711090843,47237016.0,0.877884628,1.301816634,2457837.186,141.4740711,0.866270657,0,0
125,3623582,441.1182,986.3702813,19.40893056,58439416.0,1.083558443,1.790006924,2458184.436,254.7349237,0.572291699,0,2
126,3102758,133.2155667,297.8790628,14.40273588,46459248.0,0.909047215,1.124092661,2458144.838,221.2036861,0.961608248,0,1
127,3775095,13.16300289,29.43336925,21.74866704,56800528.0,0.847129727,1.93956629,2457954.514,27.55750724,0.599259147,0,0
128,3726791,110.8038821,247.7650126,7.660290726,69715904.0,0.893144726,1.542247776,2457861.113,102.2393899,0.733492403,1,2
129,3762126,146.0679643,326.6178974,22.80141169,71134760.0,0.577070848,1.494935453,2457964.736,33.42780957,0.934678945,0,2
130,3580964,14.60679643,32.66178974,8.537467686,2759182.75,0.666863032,1.185170279,2458028.076,329.4994662,1.106052844,0,0
131,3574829,231.5021222,517.6544822,7.659044466,16271548.0,1.104844001,2.120773263,2458062.725,330.0572214,0.48120465,0,1
132,3648767,60.89126221,136.1570015,23.68286188,69078456.0,0.512421711,1.265179781,2457949.527,59.95636571,1.176244101,0,1
133,3132126,211.1324448,472.1064988,27.41543314,69775752.0,0.704020175,1.440103049,2458069.451,298.7765042,0.887921263,0,2
134,3738915,8.801465209,19.68067451,10.29436986,2122443.25,0.817817088,1.589916376,2457916.728,62.50783072,0.746167715,0,0
135,3647024,121.4940408,271.6689341,12.14094386,35244572.0,1.210506297,1.26039727,2458177.097,233.2497292,0.717737062,0,1
136,3655366,50.64714588,113.2504611,11.04599581,18128494.0,0.617251482,1.537551073,2457808.382,169.319461,0.881328561,0,1
137,3092253,80.27031673,179.4898848,20.27753834,35940184.0,0.435647797,1.198392366,2457987.177,17.78150156,1.334611851,1,2
138,3459306,127.2198785,284.4722965,20.28945338,30440984.0,0.656178296,1.850759132,2458112.46,281.3684519,0.702318043,0,1
139,3752730,27.83267681,62.23575734,7.494109484,6307629.0,1.027166548,3.071912204,2457563.24,146.8787745,0.335907479,0,0
140,3680269,53.03407233,118.5877909,3.853009686,17699382.0,1.102732807,1.584996065,2458066.861,318.01612,0.632660736,0,0
141,3532366,50.64714588,113.2504611,11.13594909,43078260.0,0.861260471,1.123877023,2458060.33,300.3678826,0.996697064,0,1
142,3467216,291.4439045,651.6883822,16.91608833,48971588.0,1.064910841,1.886604021,2457433.435,91.84721784,0.549770719,0,2
143,3523944,55.53349116,124.1766613,8.993057687,9736357.0,0.943336629,1.319018974,2457885.84,93.93298678,0.819233614,0,1
144,3610170,253.8370294,567.5968529,0.800153916,66482304.0,1.146575346,2.78785906,2458400.316,217.1811131,0.357211641,0,0
145,3467177,211.1324448,472.1064988,23.27827953,72558400.0,0.431647769,3.979273348,2457590.157,123.4816999,0.300922825,1,2
146,2162882,461.9074603,1032.856481,21.36939862,74369144.0,0.463727937,1.720444691,2458112.002,263.7052498,0.863611918,1,2
147,3735198,53.03407233,118.5877909,7.396635504,3529013.5,0.973828877,3.280289674,2458494.034,203.1978975,0.31771278,0,1
148,3617157,192.5550782,430.5662442,13.85599901,49936636.0,0.481717555,1.598604347,2457897.935,95.29116852,0.929080308,0,1
149,3352549,110.8038821,247.7650126,18.07942149,65237060.0,1.005403201,2.242001277,2457873.992,60.26450568,0.476370094,1,2
150,3444372,23.15021222,51.76544822,5.361470241,27551028.0,0.797256361,1.227760963,2457939.37,59.13675151,0.96739971,0,0
151,3092310,76.65755735,171.4115092,4.980530546,45682356.0,1.274143209,1.347382097,2457772.382,149.8225379,0.656777076,0,1
152,3595927,29.14439045,65.16883822,10.70895777,3102074.0,0.796589801,1.494700965,2458120.352,263.667086,0.803764388,0,1
153,3721164,13.32155667,29.78790628,25.39096753,57700724.0,0.823037128,2.993136207,2458199.224,285.6882933,0.373944309,0,1
154,3775156,247.9447841,554.4213918,19.7599874,62210304.0,0.835441199,1.362972961,2458173.245,212.2624993,0.855233685,0,2
155,3592018,88.01465209,196.8067451,12.76193659,13585668.0,0.901647614,1.553561221,2457999.154,0.975049172,0.724630167,0,1
156,3102681,46.19074603,103.2856481,7.696006982,12721415.0,0.85263515,1.185968682,2458174.038,193.7944931,0.957744823,0,1
157,3757290,12.14940408,27.16689341,5.707735473,3939774.75,1.028143592,2.295491056,2457581.512,12.87666386,0.460075547,0,0
158,2433303,101.0543415,225.9643771,4.543035819,12231609.0,0.857175573,1.207752853,2458144.244,224.9541251,0.939488705,0,1
159,3401904,167.7084622,375.0075218,17.76468411,67987392.0,0.365049067,1.80069935,2458108.13,265.8609589,0.874655556,0,1
160,2376848,350.3926411,783.5017643,17.29356601,72989624.0,0.550357564,1.262819117,2458064.811,286.5695303,1.141796953,0,2
161,3614400,20.16299194,45.08582062,15.42301358,53770144.0,0.889742197,1.288276273,2457955.16,39.32219757,0.867274805,0,1
162,3599933,146.0679643,326.6178974,2.437046405,38443440.0,1.215830692,2.891549872,2458163.908,305.2763827,0.334889593,0,1
163,3632243,80.27031673,179.4898848,12.30972886,9034490.0,0.953692557,2.711180429,2458217.957,273.5959395,0.397338525,0,1
164,3654336,253.8370294,567.5968529,20.31445731,41888416.0,0.717985635,1.680324271,2457787.812,159.6375646,0.750569851,0,2
165,3358690,30.51792326,68.24015094,6.97251042,5167832.0,1.021106483,1.424481758,2457998.055,1.78215555,0.728910256,0,0
166,3175328,139.4938229,311.9176705,16.40459424,33042372.0,0.625250378,1.429166839,2458088.091,277.0764678,0.946708112,0,1
167,3709961,21.11324448,47.21064988,7.985051134,3372055.25,1.001373358,1.991143083,2457741.736,139.3470577,0.538510592,0,0
168,3607078,116.0259082,259.4418179,4.434719156,72626576.0,1.186542861,2.018123189,2457584.902,7.579430944,0.485931327,0,1
169,3092207,291.4439045,651.6883822,13.10146631,66474476.0,0.695067535,1.755537625,2457988.188,8.946791102,0.726673047,0,2
170,3772394,46.63961713,104.2893544,9.320984706,39950296.0,1.057881742,1.195234897,2458066.897,305.2703419,0.824277708,0,1
171,3743902,22.10828104,49.43561926,4.106639958,33975164.0,0.893191121,1.208948592,2458142.801,229.8440389,0.914653714,0,0
172,3771017,192.5550782,430.5662442,24.03534855,53772840.0,0.4468361,1.573797926,2458087.168,275.8841636,0.970549242,0,2
173,2247517,305.1792326,682.4015094,16.12413673,41525464.0,0.245832559,1.388133285,2458047.244,297.6112367,1.334702907,0,2
174,3746217,69.91252322,156.3291544,8.749435294,24711666.0,0.680307149,1.231067449,2458002.871,357.4983248,1.054946298,0,1
175,3621604,66.76594135,149.2931834,9.273671777,6869801.0,0.46777155,1.050503366,2458080.377,240.9731139,1.490127543,0,1
176,3344171,13.32155667,29.78790628,7.994566749,612536.1875,0.975989017,2.659067139,2457562.412,176.2155438,0.402237337,0,0
177,3655761,8.801465209,19.68067451,13.25316474,41733864.0,0.763499953,1.050666197,2458032.303,323.7169439,1.140862955,0,0
178,2495168,231.5021222,517.6544822,21.1413602,67710816.0,1.125903097,2.579548355,2458015.73,354.0477732,0.390829535,0,2
179,2451370,133.2155667,297.8790628,6.834607252,58871912.0,0.913690826,1.461774965,2458160.517,238.1592918,0.761422834,1,2
180,3381449,402.3045798,899.5803882,19.05262943,65655160.0,0.426542388,3.854121069,2457816.943,57.77691629,0.314762104,1,2
181,3770152,16.77084622,37.50075218,11.24107302,31664336.0,0.962976333,1.057514716,2458088.003,275.0646103,0.970652263,0,0
182,3690384,9.650614696,21.57943048,8.809839177,1479128.25,1.011485271,3.453635292,2458139.591,318.9040944,0.295460401,0,0
183,3691155,14.60679643,32.66178974,15.23757554,56934448.0,0.841870531,1.07238598,2458064.534,292.5997864,1.052564862,0,0
184,3092147,63.76097899,142.5738833,8.514900802,11780536.0,1.004413012,2.972894093,2458320.513,247.5307954,0.351451481,0,1
185,3404526,96.50614696,215.7943048,10.43466625,52806164.0,0.50886342,1.697796324,2457986.059,12.28166888,0.850444563,0,1
186,2277570,366.9061375,820.4270649,13.27103942,50768144.0,0.5251993,2.219314888,2457800.783,122.4518087,0.613127573,1,2
187,3753692,23.15021222,51.76544822,11.68581185,35921372.0,0.920533925,1.056550861,2458108.15,252.0496863,1.002792613,0,0
188,3763102,24.24124811,54.20507863,2.23184345,46040992.0,0.952356107,1.793235224,2457727.582,167.2351377,0.612766797,0,0
189,3744322,80.27031673,179.4898848,20.54377478,65746688.0,0.564097258,1.350150602,2457976.318,25.45282715,1.052571998,0,1
190,3780786,140.9142705,315.0938878,13.94092462,68625304.0,0.761061875,1.437665853,2457888.125,96.08625451,0.855050741,0,1
191,3760440,9.216265485,20.60819612,9.306022779,20906596.0,0.758893871,1.067170487,2457863.207,155.1042025,1.129730744,0,0
192,3076622,66.76594135,149.2931834,8.821179154,40098756.0,0.972406056,1.920253289,2458260.983,212.4013446,0.566634652,0,1
193,2433953,183.8886721,411.187571,12.41370603,29008252.0,0.860054324,1.292361611,2458050.123,316.193455,0.882794806,1,2
194,2301011,555.3349116,1241.766613,22.66063333,39478836.0,0.686180677,2.331364979,2457913.573,46.23001509,0.531824442,0,2
195,3267783,231.5021222,517.6544822,13.57907337,14995797.0,0.833551701,3.032909126,2458224.533,277.8530274,0.366672758,1,2
196,3445070,116.0259082,259.4418179,24.01842559,30727024.0,0.412683333,1.461280096,2457910.798,97.47856874,1.086694328,1,2
197,3666785,92.16265485,206.0819612,12.98022659,25918202.0,0.863536992,1.469502839,2457770.913,179.6031186,0.782286503,0,1
198,3520208,211.1324448,472.1064988,28.96958653,51770616.0,1.107332607,2.001494022,2458183.474,266.9440231,0.508574186,0,2
199,3616699,38.41978911,85.90926012,5.239581834,59191556.0,1.096415451,1.457818623,2457787.424,145.5100787,0.682901436,0,0
200,3580319,231.5021222,517.6544822,27.42491833,59672756.0,0.888641602,3.591293995,2458202.185,300.7053012,0.293995993,0,2
201,2469356,461.9074603,1032.856481,18.3107447,53965544.0,0.629873551,3.219956856,2457667.631,122.8457285,0.369051241,0,2
202,3153530,29.14439045,65.16883822,10.61741459,51903972.0,0.601283339,1.02777015,2457988.128,16.58788303,1.340744583,0,1
203,3638577,12.72198785,28.44722965,18.71620672,71891528.0,0.77194594,1.074682286,2457839.319,179.057475,1.110912524,0,0
204,2140333,461.9074603,1032.856481,26.44481256,72064672.0,0.49865055,1.425153207,2457943.386,59.66955873,1.044739258,0,2
205,3150191,16.0160338,35.8129403,15.66900354,38658700.0,0.924298396,1.967928069,2457817.476,103.7310494,0.566761869,0,0
206,3767013,16.77084622,37.50075218,5.461366979,25664760.0,0.934793687,1.707822737,2457731.1,32.70629684,0.648930031,0,0
207,2278381,110.8038821,247.7650126,7.34862898,43547136.0,0.75828121,1.288057598,2458153.404,214.3867114,0.952319674,0,1
208,3772398,79.82795,178.5007227,1.983208698,49575832.0,1.123808212,1.882152977,2457901.926,52.72765784,0.534901744,0,0
209,3151655,88.01465209,196.8067451,14.42068705,1391554.75,0.305086517,1.154981967,2457898.856,160.60904,1.580116934,0,1
210,3720888,127.2198785,284.4722965,17.95549659,52872556.0,0.288177553,1.885138132,2458161.636,219.7972397,0.87009134,0,1
211,3752771,6.376097899,14.25738833,24.31282613,73092000.0,0.905715511,2.266548146,2458286.43,218.9234416,0.493395465,0,0
212,3711174,116.0259082,259.4418179,3.655871778,48403520.0,1.222974403,1.358183751,2457983.976,11.10783734,0.672244324,0,1
213,3619461,21.11324448,47.21064988,5.611424328,3234464.75,0.809673527,1.161287557,2457957.969,42.84909442,1.007469699,0,0
214,3781708,15.24596704,34.09101869,18.04020247,69768080.0,0.538872086,1.202300326,2457922.087,95.14235306,1.213350858,0,0
215,3754255,22.10828104,49.43561926,6.159593743,3206124.75,1.032514285,1.55937241,2458076.312,309.351826,0.668074736,0,0
